eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/q1,loss/q2,loss/v,timestep
714.0,350.54700112823673,74.33050948123083,41.344551504159206,-2.087735345125194,0.029871583586558646,0.03020683379471299,0.005513663535472005,19000
1000.0,0.0,106.96861935808309,0.1908090472180269,-2.1152290366888034,0.03095641615241772,0.03118213272374118,0.0055222021369263396,20000
1000.0,0.0,108.77011875015003,0.7561539731439078,-2.113862668752667,0.03130758270435037,0.031535341964103326,0.005508643164066594,21000
992.3,22.441256649305537,107.8647010473343,2.8543402326744927,-2.1373767254352565,0.038869930016808135,0.03846956112235786,0.005216136181959867,22000
1000.0,0.0,108.0288597820759,0.4220813815262858,-2.1618246365785616,0.028147777454927567,0.028338209419511276,0.00527973888674751,23000
1000.0,0.0,108.8704091650709,0.36215985748009716,-2.1545520918369325,0.029140640697441985,0.029038795544765895,0.005151248586829739,24000
936.6,136.33429502513297,101.54496256179051,16.308336512080544,-2.181436959743503,0.02986445744242521,0.029727424652315638,0.0052957736246753455,25000
1000.0,0.0,108.47130744645479,0.267822450461844,-2.1945676257014286,0.027435560667887337,0.027266123588196876,0.004822773596737544,26000
1000.0,0.0,108.62656684541872,0.45096386029431934,-2.193297680974008,0.027047208916395844,0.02676635026652365,0.004829974511172627,27000
1000.0,0.0,107.65274074095039,0.2192257879261918,-2.221910437345505,0.024978392132557935,0.024807438260875628,0.004566105475183567,28000
983.4,49.8,106.69461422096143,6.265394682724983,-2.2218974982500077,0.02600169789604846,0.02588412781525407,0.004484080111840734,29000
974.4,76.8,105.1360849544003,9.051852039627338,-2.219790040969851,0.024647379036061415,0.024307888414710776,0.00449425648082979,30000
1000.0,0.0,107.44508513162796,0.613096911146281,-2.2330948216915165,0.025892672185786017,0.025583793473430014,0.004509233152493838,31000
1000.0,0.0,107.63696480143858,0.30168419289536513,-2.247683174014095,0.026417528869584216,0.02573659894615409,0.0046003099940717,32000
922.5,232.5,99.6498207206701,27.09282872190982,-2.262580266237263,0.023597858603112358,0.02322260558512057,0.004204646057682113,33000
1000.0,0.0,107.90234470142066,0.34928358830130163,-2.2692783474922105,0.024939057665877066,0.024405741157941516,0.0044028257015161255,34000
1000.0,0.0,109.26568075725638,0.21387547362406412,-2.2662407698035225,0.022892881193198204,0.02239545464329417,0.004127036024932744,35000
1000.0,0.0,108.85946216230495,0.21239932341346732,-2.271221675753587,0.02331537135411052,0.023001733168028282,0.004124701667577035,36000
1000.0,0.0,107.87695224635998,0.5071112213388268,-2.2858913461566037,0.03964491072762758,0.038770352903753594,0.004387205208418885,37000
1000.0,0.0,108.34859718075249,0.1137675123938204,-2.2986783452033936,0.03717871539108458,0.03611745168827476,0.004174077388015572,38000
1000.0,0.0,107.34352584255417,0.22731319229032065,-2.3087678465843253,0.023158636226318783,0.022570578815415555,0.00433323703194036,39000
1000.0,0.0,107.85838998297994,0.38238202454706316,-2.3117016965150863,0.021946911988779887,0.021388835370540673,0.004047129600774517,40000
1000.0,0.0,108.51158135872261,0.44088341624824295,-2.3099918444156695,0.02197093872725965,0.021515679375268555,0.003831340897711922,41000
1000.0,0.0,107.75597413065077,0.5498871991826731,-2.31470352780819,0.022023045322857846,0.021403451299294773,0.003850315532879898,42000
1000.0,0.0,108.86416331948294,0.41855967305422187,-2.309020516395565,0.036030524103902256,0.03469036592636257,0.0036432769766543047,43000
1000.0,0.0,108.98814862610762,0.4190449021338101,-2.337358039736743,0.021048574035055962,0.020591113589704065,0.003912154433433893,44000
1000.0,0.0,108.10453392123509,0.3830895575882054,-2.337558948159222,0.02030323156993837,0.019678384926170082,0.003712421054253357,45000
924.9,225.3,100.10219976105634,26.148613463415078,-2.3464790164232223,0.02173461128491904,0.021023547029122683,0.003934244726086036,46000
1000.0,0.0,108.80515837345706,0.4459284849594401,-2.3648892823457657,0.020244755006395224,0.019651094377972186,0.0036415354680502787,47000
1000.0,0.0,108.30200817710185,0.7003816397206296,-2.359105335712427,0.0210049088001251,0.02050379516230893,0.003663241211092105,48000
1000.0,0.0,108.4947091195763,0.42735830420718685,-2.3085062620043675,0.03728909577149898,0.03546158333215862,0.004585034540854378,49000
1000.0,0.0,108.43110703136193,0.2568137532203421,-2.375449026942247,0.021513261923566437,0.021077426209114524,0.003983894985052761,50000
1000.0,0.0,109.23355868751759,0.33982604474711714,-2.3581048830151485,0.03430608593765636,0.03150378364045177,0.004456218549748898,51000
861.5,277.1992965359039,90.59529692668433,32.03472333117558,-2.3886719619035706,0.020876164839603018,0.02029323653317988,0.0038539703335845866,52000
846.7,306.67834941514866,90.32797084928148,35.444198070567964,-2.3624214097261422,0.020140319972299033,0.019486876957118506,0.004021060411003425,53000
1000.0,0.0,108.42655198134115,0.19823498545946386,-2.3815780597925142,0.02023330104257917,0.01954347566701469,0.00358415304531809,54000
1000.0,0.0,107.71544372186325,0.49238149110146723,-2.3305049453973825,0.0242328051635995,0.02390028561279177,0.004637103913701143,55000
1000.0,0.0,109.08884808677482,0.47030635794062897,-2.381071952939031,0.01904153925552968,0.018557947437278934,0.0035018233254086235,56000
1000.0,0.0,109.07721160233467,0.27202639567792863,-2.3784113633632615,0.03112768771406263,0.029097481749020562,0.004500029578688552,57000
1000.0,0.0,108.96605954666529,0.24618295056322764,-2.381872321069247,0.022237960012629683,0.02205079318583009,0.004601934602949769,58000
1000.0,0.0,108.55616894357487,0.38299626147108123,-2.39623191261291,0.019687690635211714,0.019339858787134276,0.0035780003493418888,59000
1000.0,0.0,108.96304544780877,0.2428508915719661,-2.384292208909991,0.01894694655947391,0.01832879805285484,0.003410660836030725,60000
1000.0,0.0,108.50767569032614,0.3237583757095966,-2.4004070694446606,0.019254393893294048,0.0186220352873206,0.0035305779493646746,61000
856.9,286.50390922289347,91.7443645933546,33.21959089960057,-2.4110560356378508,0.018532277592457867,0.01814622451132168,0.0033805856638355163,62000
1000.0,0.0,108.10405892787031,0.5161796106718779,-2.409791497468946,0.018649144060444062,0.018323423563968398,0.0031974927384871977,63000
1000.0,0.0,108.4638982767953,0.5670264719617331,-2.4121889053583168,0.01924350347789001,0.018606627781875433,0.0035354179961141203,64000
1000.0,0.0,108.91658930126829,0.29584032563296875,-2.423403897166251,0.01944691568752754,0.020165728361811505,0.0037818343591643415,65000
1000.0,0.0,108.90150586092413,0.2624406699387483,-2.4190079878568653,0.029826852521859095,0.028740946345031285,0.0036068180346628615,66000
1000.0,0.0,107.70797751182909,0.5443671374054015,-2.411941094636921,0.0168180802357383,0.016254285783972543,0.0030488436366431404,67000
1000.0,0.0,107.66211483701285,0.3038366300127347,-2.4350067000389024,0.018567523262463522,0.01824383181938903,0.0034464113417780043,68000
1000.0,0.0,108.45502577735529,0.17595770890108126,-2.4314033991098367,0.016928150696679932,0.016462884258013184,0.003070392890716902,69000
1000.0,0.0,108.75790175745175,0.404884533195119,-2.4312892409563065,0.017185292404610714,0.016546576301101554,0.0029489335006801435,70000
1000.0,0.0,109.10555370443502,0.08659376663407291,-2.4309218654632563,0.01987619356159119,0.019766187505796572,0.003546695737401026,71000
1000.0,0.0,108.10875181842017,0.07078791072329683,-2.4502770149707755,0.018966492502950107,0.019089340732432954,0.003394945070380345,72000
1000.0,0.0,107.90238961159598,0.15562027493150962,-2.4127790199518158,0.026229329155292337,0.025985829361714455,0.005166878580697813,73000
1000.0,0.0,108.66587918145854,0.07946110454140319,-2.4277164804935456,0.020740866543725124,0.019957435301505067,0.004229928809334525,74000
1000.0,0.0,108.60883772922097,0.29529311937027,-2.270562615916131,0.03741551713412632,0.039213074214290954,0.00855878259171732,75000
1000.0,0.0,108.4095110464686,0.6430203793542941,-2.4619309157133147,0.014992765552829955,0.014227558880113074,0.0028843267214251635,76000
970.3,89.1,104.97926328528604,10.685777008491462,-2.4456464571952856,0.020368414235766966,0.019594022446311997,0.0032768895681947515,77000
1000.0,0.0,109.53319652642158,0.156156566516766,-2.422331099987036,0.024439748917706297,0.02359368537599225,0.004155381451360892,78000
1000.0,0.0,108.45621666160645,0.2610757066946079,-2.35368215930462,0.021285236001480374,0.020855782836209927,0.004205204316764132,79000
1000.0,0.0,109.09307842924865,0.2101363547104663,-2.444927456140518,0.01860327196493744,0.018685373469721534,0.003949089316069142,80000
1000.0,0.0,108.806878792467,0.2495553904016464,-2.419343458056446,0.018818534840829633,0.018071614681277413,0.003965188133530313,81000
1000.0,0.0,108.76689542571629,0.2720256745153089,-2.453564675092701,0.019447267725132448,0.018687782978638965,0.003928799211047588,82000
1000.0,0.0,108.34519330174413,0.3458568201915982,-2.4441497257947913,0.030204475094564313,0.028174405120778855,0.007040642056032098,83000
1000.0,0.0,110.08321874323894,0.15612566633228298,-2.4409253968000417,0.014249033865518875,0.013904208193533144,0.002752331642201171,84000
1000.0,0.0,107.73395033485819,0.1860393867737185,-2.3557310892939567,0.026980229569133405,0.02666963140713051,0.00394654909230303,85000
1000.0,0.0,109.01681204111308,0.5219675464984247,-2.471174771666528,0.015491794630419463,0.014967599329072958,0.0031839339035796034,86000
1000.0,0.0,108.44289195941114,0.23962707822065688,-2.4541369935274138,0.01827037511905659,0.017423359762411605,0.00359124168346171,87000
930.9,207.3,100.30049578561587,24.210793051117523,-2.478995451092724,0.01605727095576005,0.015304038010537611,0.002863969500293022,88000
1000.0,0.0,108.58469310059664,0.23875087737507752,-2.4441090002059904,0.020876395707018693,0.020728622262831817,0.00432610329566523,89000
1000.0,0.0,107.81948293851069,0.7184261541615147,-2.4479767980575544,0.017038205792196046,0.016952568639535467,0.0034922390214633197,90000
1000.0,0.0,109.31813728305764,0.2937453484351334,-2.4446343276500686,0.02311704451823612,0.02342923475196585,0.005225151381921024,91000
1000.0,0.0,108.39392175622106,0.21236775671323618,-2.436690628647797,0.01995788901764899,0.019395518430974347,0.004903607907588596,92000
1000.0,0.0,109.70967766941739,0.28132386764162215,-2.4395877727270174,0.02223397424584255,0.021902767181862112,0.00485766711633187,93000
1000.0,0.0,109.95697870841154,0.23836588254323893,-2.480288861095902,0.013831357459537664,0.013562873889692146,0.0025030519308056657,94000
1000.0,0.0,108.37221760084358,0.3246053728053318,-2.472275395095351,0.01788321669260047,0.017288359857164332,0.0033459242841927333,95000
1000.0,0.0,108.94983243372549,0.4766604242520629,-2.468269326329238,0.01655187675589693,0.016121029270347184,0.003133115223608917,96000
1000.0,0.0,108.99077146289149,0.24292149691387357,-2.485997135758403,0.015154859167058022,0.014709540352225284,0.0028079637733753747,97000
1000.0,0.0,108.52069746051309,0.22223643499034257,-2.4714120099544465,0.016504969957750342,0.01656609713518989,0.002940621452871711,98000
1000.0,0.0,108.75270750882811,0.16710407292208224,-2.4785503520965606,0.02064540144195785,0.020646537825465213,0.004294030542834663,99000
1000.0,0.0,108.19985631479696,0.11450886195933738,-2.4890855894088753,0.0174282097560354,0.017164495443925187,0.0033065122576663264,100000
1000.0,0.0,108.5858988209623,0.18553664396771558,-2.417781468749041,0.027597852310165743,0.026018678098451375,0.0052160242680692895,101000
1000.0,0.0,109.03515767827857,0.7151273527307841,-2.454229876875878,0.02110531280189746,0.020644946057815104,0.004686607879353689,102000
1000.0,0.0,108.98781401311281,0.30773736673504654,-2.4286734908223218,0.017880463135428765,0.01752552823536095,0.004529037860920648,103000
1000.0,0.0,108.1376099733445,0.1639073419144085,-2.489018827080718,0.01660049917735159,0.016131543801631773,0.0033566541961627073,104000
1000.0,0.0,107.42566892397294,0.6846711317541448,-2.478125606298449,0.01661202387418602,0.016725963975768525,0.0030218680854886713,105000
1000.0,0.0,108.47824845814895,0.27749066838767833,-2.478212847948073,0.017943316329736246,0.017390538810752317,0.0038748079658253143,106000
1000.0,0.0,108.56627329513022,0.3459922152051806,-2.477429036974906,0.01704448229214171,0.016244703440927002,0.0033336686694528904,107000
946.9,159.3,102.40454349252977,18.808774962519564,-2.4796942499876042,0.01573328391835093,0.015879938095808066,0.0029320156582398316,108000
1000.0,0.0,108.9290636551579,0.14012427230700003,-2.4112985984087008,0.026469316489528893,0.026818226217292268,0.0062843318840023026,109000
918.1,245.7,99.69168299081356,28.480742130058335,-2.4960064898729226,0.017399364992044853,0.017698945499025273,0.004054334933985949,110000
1000.0,0.0,108.91653955842668,0.3025155962959913,-2.484608187198637,0.02019906024169173,0.0198130444237031,0.004378038865397683,111000
1000.0,0.0,108.93729256370503,0.18992592169523143,-2.4668907382488214,0.01898582187155263,0.01817481496650729,0.0030105509706772862,112000
1000.0,0.0,108.43066150589738,0.2887103641204844,-2.468990625262256,0.017413275428116305,0.017575306904036504,0.00346138703299221,113000
1000.0,0.0,109.45853864657795,0.14766677702968445,-2.5261923791170084,0.02035545307025315,0.020075072308070943,0.0038729856454301666,114000
1000.0,0.0,109.12264836554928,0.12120919237516409,-2.516771906495093,0.016809396331198524,0.016708688925486055,0.0031785605264594693,115000
1000.0,0.0,108.71139327029566,0.13500411101216758,-2.5033989105224665,0.02201962862024085,0.02156543313479048,0.005603029787424023,116000
1000.0,0.0,108.93820001183781,0.5499841203170388,-2.4986723535060933,0.018819856392219638,0.01777752933092419,0.004262648927397096,117000
1000.0,0.0,109.13393533483907,0.39150366889247146,-2.5179402022361765,0.013621842921245828,0.013167371639050544,0.0026210448738420394,118000
1000.0,0.0,108.49028161757724,0.19717020845712038,-2.4903866317272194,0.01767216579942035,0.016711774035356914,0.00359042163949925,119000
1000.0,0.0,109.71585642459156,0.1710880665180194,-2.4813839271068576,0.01742573689110573,0.017232619398273565,0.0031984775373712204,120000
1000.0,0.0,109.00824444708807,0.17336187656444985,-2.486760670363904,0.02379983104905111,0.023279642298352,0.004736555821844378,121000
1000.0,0.0,110.0720734606746,0.21461090543186284,-2.490245632648465,0.020109805580228582,0.019236554361879828,0.004878916149027639,122000
1000.0,0.0,108.09200316531957,0.4924906406931879,-2.486161008000373,0.031722813565283906,0.032378524310421125,0.007378215434495362,123000
1000.0,0.0,109.7138935602974,0.24757625196046087,-2.512638566255573,0.013805144800804565,0.013341376444324855,0.0026645235682371984,124000
1000.0,0.0,109.71051491424146,0.13674416576443132,-2.531549683511254,0.015117407871410256,0.015285636519081889,0.0032702063894830664,125000
1000.0,0.0,109.23462786421842,0.2808316065794727,-2.5310326296091046,0.01526406010845673,0.015019183178432267,0.0026123424508841743,126000
1000.0,0.0,108.44179972770627,0.11712651960161487,-2.5293662693500556,0.01688662391342222,0.01633979101665315,0.0032414253450697315,127000
1000.0,0.0,109.4793864099264,0.17460756706523464,-2.517315537452696,0.0191744163222611,0.018691803253721405,0.0039579415187472496,128000
1000.0,0.0,109.27085232471919,0.26031320400096647,-2.523436150550848,0.01866370573965834,0.018609947960823815,0.004714227349380964,129000
1000.0,0.0,109.50316509612179,0.20961166437365553,-2.5359601509571044,0.015285895720589915,0.014732796996366282,0.0038158325935946824,130000
1000.0,0.0,108.70683013797743,0.2130365386931438,-2.498836638331416,0.02513523273123431,0.025523059492930746,0.00642379294848069,131000
1000.0,0.0,109.19203207339154,0.10094241994007543,-2.498493976116179,0.01698822917137302,0.016803745337296273,0.0034379427413223306,132000
1000.0,0.0,109.05588403261879,1.2117595584616727,-2.527847495734686,0.014562810887582605,0.014252039924263953,0.0029803054883377586,133000
1000.0,0.0,108.7927949050369,0.10991224623591442,-2.52845428884029,0.018573689945042125,0.018219782981090286,0.0036174376796698137,134000
1000.0,0.0,108.98205873468696,0.21826096759716124,-2.493428613066673,0.02164555775700136,0.021883080913219558,0.004623374541988597,135000
1000.0,0.0,109.14122333028982,0.41100621349038835,-2.5113070334196097,0.01576398317702112,0.0151665988857858,0.003300206894520674,136000
1000.0,0.0,109.10989429424227,0.24188275666379755,-2.5263527392148957,0.013421717155724782,0.01294057297287507,0.0024364633670775236,137000
1000.0,0.0,109.5901064563499,0.19418140468323095,-2.5407774763107276,0.013972535262349983,0.013673324117902652,0.0025447672979207665,138000
1000.0,0.0,109.69726569598808,0.1155914861901236,-2.5190471118688595,0.01584259326802566,0.015448702025692936,0.003054572367575021,139000
1000.0,0.0,108.62773215183216,0.21401443657456473,-2.5172655945420277,0.02129846674995499,0.02119239312177525,0.004697489656158715,140000
1000.0,0.0,109.60412651304743,0.20158849050926847,-2.5235352281331944,0.016570090969558787,0.01622690790193153,0.00399541703553405,141000
1000.0,0.0,109.54549197426908,0.1335202415820544,-2.50487336707115,0.015180504279211178,0.014975804426241673,0.0028212076820200373,142000
1000.0,0.0,108.99263002144322,0.35856878000894654,-2.5093047435283697,0.017544889321085066,0.017386228619609034,0.0037657949040876488,143000
1000.0,0.0,109.97247793961071,0.15569701322048646,-2.5323894047737237,0.01968476344970986,0.01896881017182028,0.004202223118627438,144000
1000.0,0.0,109.1932104700847,0.26374258126365385,-2.500597060799592,0.018038150511216374,0.017726420296821754,0.0030725865269778272,145000
1000.0,0.0,108.46463125298563,0.5702375968680311,-2.5364939439296688,0.015049459901172662,0.01499316253466531,0.003046728696441277,146000
1000.0,0.0,109.1581530758299,0.13763291950030332,-2.5484928061962098,0.018442558622453368,0.01793763124151154,0.003591175564913997,147000
1000.0,0.0,108.81207427639762,0.07691617245605924,-2.5357691823244104,0.018714521089103067,0.018386776951141617,0.0037149279142031384,148000
1000.0,0.0,109.09834954677532,0.17221776581215056,-2.537981524825102,0.01712091919546942,0.016400241331662964,0.0033733950856840245,149000
1000.0,0.0,108.6428836659399,0.4425794906195134,-2.519349508643145,0.016626340671442457,0.016331852526869608,0.003139021439710629,150000
1000.0,0.0,109.59419349444768,0.20840738573184264,-2.492538104176508,0.01572580399457366,0.015370029949117469,0.002994041082100001,151000
1000.0,0.0,108.31070961826221,0.3177278851734753,-2.551470833182339,0.014360113928560191,0.014107331839390079,0.002956673506181693,152000
1000.0,0.0,107.99637326967925,0.7601638165084135,-2.546378601431854,0.014910871976055189,0.014496726982761169,0.0030551714220782753,153000
1000.0,0.0,109.26034554501443,0.30037130059926676,-2.5475741257667535,0.02038355088746174,0.02001950603350994,0.0033445303306216417,154000
1000.0,0.0,109.45099469115655,0.09409869826655021,-2.5505848778486278,0.016302836398594128,0.015770696572028106,0.0033719905907055366,155000
1000.0,0.0,109.53295792815851,0.20988042220847136,-2.5472538894414902,0.01854662762908267,0.01776975665101781,0.0030500956433825257,156000
1000.0,0.0,108.77692723930204,0.4272807764453758,-2.5507186117172305,0.014627514312975109,0.014587254454847409,0.0028850663567427533,157000
1000.0,0.0,108.7703120283438,0.4320359937285159,-2.5379030340909976,0.01634466116875412,0.01597454697126521,0.0034175598820438604,158000
1000.0,0.0,109.10494480805318,0.40234381137579006,-2.555298893809313,0.016955673876218484,0.01737757914699615,0.0027611931802239277,159000
1000.0,0.0,108.9223537367827,0.13313392664868035,-2.5240320503711775,0.019460091068875064,0.019561986356507965,0.00383198078512214,160000
1000.0,0.0,108.94156093168846,0.24573133524440674,-2.5280647590160337,0.029443977801129236,0.029296566395554773,0.006556009918567718,161000
1000.0,0.0,109.07107977209417,0.41210857712185806,-2.538585464715964,0.021889919572975446,0.021619498561136423,0.006157600425300202,162000
1000.0,0.0,109.22715206792037,0.17541443357732586,-2.573527166962619,0.01329295338829978,0.01288558912649751,0.0025342728684190664,163000
1000.0,0.0,108.9388725555682,0.22264630355441142,-2.554210065126422,0.015150887163355945,0.015294549978338184,0.004209430924034681,164000
1000.0,0.0,108.88515766335223,0.21243453701785298,-2.555084262490271,0.014598673251923181,0.014226938782259826,0.0029339624008862288,165000
1000.0,0.0,109.58005569362612,0.13673375722659675,-2.5519104343652725,0.018593571268022066,0.018221730899065727,0.004271343738422723,166000
1000.0,0.0,109.00758764302138,0.3307942891414684,-2.568424827098843,0.013273456519469649,0.013052667112089708,0.0024751066068420175,167000
1000.0,0.0,108.97537756388994,0.2782206936637262,-2.57033174288273,0.01608500590780749,0.015458398954477155,0.002881645053392269,168000
1000.0,0.0,108.91888094049537,0.1392586691624434,-2.5617648971676834,0.013750205904245362,0.013572553825099015,0.002608054810785695,169000
1000.0,0.0,109.33269691181667,0.3004893022952936,-2.549058887124071,0.01574927766062322,0.015153163551818566,0.003178589760325844,170000
1000.0,0.0,109.86210702211325,0.14883193812009757,-2.5239560747146585,0.024985758932307336,0.02458065424626689,0.005122206488507794,171000
1000.0,0.0,108.87474138553151,0.2245447573806456,-2.5571638097763048,0.013208285124506806,0.012831585492007453,0.002642379328142851,172000
1000.0,0.0,108.96173652127077,0.1488307957594438,-2.5649571654796564,0.0152111811246723,0.014906106536276657,0.0029743038988672135,173000
1000.0,0.0,109.16779759281275,0.3208189496668977,-2.574641756653785,0.014468823675531905,0.013991639356594534,0.00276025575958192,174000
1000.0,0.0,108.79918862674678,0.1910078275238148,-2.5524145764112527,0.015391278631053844,0.014988200507592423,0.0036097654640907324,175000
1000.0,0.0,108.88704306397318,0.6020551561051634,-2.5652053506374304,0.021084211783018,0.020712825439404708,0.005273119432269601,176000
1000.0,0.0,108.99254068754757,0.18434836064753282,-2.5521330081224467,0.020566101144999276,0.01924993248935788,0.004442026025499214,177000
1000.0,0.0,109.10904748849597,0.22506041043769462,-2.5638648028373767,0.014185912162996838,0.01417517467215656,0.003324706557556058,178000
1000.0,0.0,108.82272355354672,0.5797886844622916,-2.573500134825704,0.014574732848908756,0.014084138729609548,0.002570120479213079,179000
1000.0,0.0,108.84553789204875,0.19027301863967988,-2.5711605761051204,0.013960883854422722,0.01363574589369819,0.003088880382827486,180000
1000.0,0.0,109.78299265495693,0.10985497574399704,-2.5672688125371894,0.012971473393961791,0.012856943558435894,0.002426068174769173,181000
1000.0,0.0,108.932864103802,0.2687510845960392,-2.555712010443214,0.016108227537479255,0.015806343529373375,0.004850321555160925,182000
1000.0,0.0,109.32844384928072,0.21067544106070818,-2.5748980712890646,0.018712671226356146,0.018503713896032364,0.003806582252960654,183000
1000.0,0.0,108.9141376102533,0.1310305407589144,-2.553103058993815,0.015405233438126763,0.01533286588639022,0.003157694279449064,184000
1000.0,0.0,108.74398856313951,0.20375740054661456,-2.5738185933828293,0.015880305316299224,0.015006123472470823,0.003945104384678414,185000
1000.0,0.0,108.5695570928003,0.2697129233397252,-2.5725863200426162,0.014958092357963321,0.014348767551127817,0.0027175154831493298,186000
1000.0,0.0,108.8290285915667,0.20772433436490362,-2.5632786198854385,0.013492843344807624,0.013275209313724187,0.00261570966208819,187000
1000.0,0.0,109.2565347765322,0.358858034116978,-2.583378316402432,0.017672149111051125,0.018427461084909707,0.003207373812794688,188000
1000.0,0.0,109.920236271992,0.2764857466805611,-2.5888281669616604,0.014898544168099798,0.016093780616763958,0.002948948350036517,189000
1000.0,0.0,109.48559076749808,0.17765858833172526,-2.5396612730026207,0.015677551777102065,0.01498353107646109,0.0032305128339212416,190000
1000.0,0.0,109.29225609617232,0.3346551155261564,-2.5782571970224404,0.01390465755807235,0.013797630840912466,0.0027534822049783566,191000
1000.0,0.0,109.58748413297816,0.18903821630304596,-2.5904276878833703,0.016536367870867232,0.0167143259840086,0.003011043210630306,192000
1000.0,0.0,108.63210560746825,0.3753096033831197,-2.5906323344707562,0.013972531018313007,0.013496650093235077,0.0027002572366036566,193000
1000.0,0.0,109.40447305485479,0.276949194237609,-2.5707725974321383,0.02091651812940839,0.02080699459230525,0.005610412727459337,194000
1000.0,0.0,109.28772408578848,0.3011496860130727,-2.5609057972431226,0.014163603406865158,0.0137078102757223,0.0027978509964887,195000
1000.0,0.0,108.78308252147559,0.17121804043483196,-2.5782857218980797,0.014609897142741845,0.014245436589699227,0.0031901064791018223,196000
1000.0,0.0,109.59775621097904,0.29011067015820197,-2.5776322914361893,0.015337561931461076,0.015331557440571492,0.00300981820560991,197000
1000.0,0.0,109.66067965570933,0.11309845719379527,-2.566639111995697,0.016282868933398285,0.016103949951007984,0.003062660334864633,198000
1000.0,0.0,109.24748367344425,0.23427487396908434,-2.580447797060014,0.017723609701730356,0.017150737454649127,0.004097021695342844,199000
1000.0,0.0,109.4385089252009,0.4046032099489342,-2.59135228180885,0.019407751598861,0.019412105906754813,0.0031151403242256504,200000
1000.0,0.0,109.07200014891154,0.27393141017530365,-2.5715484563112265,0.013948036288376894,0.014297282290179306,0.0030106287128292054,201000
1000.0,0.0,108.85221049580576,0.09964006037661446,-2.579580573201178,0.014526153419632454,0.016130205770954475,0.00298706287890673,202000
1000.0,0.0,109.10261673799324,0.10104851771954955,-2.549722816109663,0.015174895253032445,0.01479478059848772,0.003839052198454738,203000
1000.0,0.0,108.78096854111658,0.39269892497628195,-2.5786705458164265,0.016004117209464333,0.01576703250408175,0.00346521198062692,204000
1000.0,0.0,109.04675806526578,0.20657659799837857,-2.587927687048913,0.014946122426074005,0.014133173513226214,0.002696422754554077,205000
1000.0,0.0,109.06606856905148,0.16050657123211073,-2.584251665115353,0.015843602342065416,0.015493143401574344,0.0031998096164315925,206000
1000.0,0.0,108.64691987940103,0.24270978986515526,-2.5700468401908916,0.017015186111908446,0.017145677664782855,0.004484555284958324,207000
1000.0,0.0,109.49090395938474,0.1262527685888948,-2.595283427238462,0.012935743129812178,0.013048628706485018,0.002614698931341988,208000
1000.0,0.0,108.82154782354509,0.4421975209089937,-2.5817675070762665,0.014761423738207685,0.014552737913094476,0.0029071719496278174,209000
