alpha,eval/episode_length,eval/episode_length_std,eval/normalized_episode_reward,eval/normalized_episode_reward_std,loss/actor,loss/alpha,loss/critic1,loss/critic2,timestep
4.4031374942162393e+36,1000.0,0.0,109.29392293268879,0.1246574929895149,-494.5965634460448,-1659.4079448242187,-118.63502757263201,-118.9243641815185,845000
4.867117076773274e+36,1000.0,0.0,108.72027756173077,0.28326461086759425,-494.4620188598627,-1647.363843139647,-118.26943080902085,-118.21073486328129,846000
5.376515342158745e+36,1000.0,0.0,109.69880151647371,0.18612267048455058,-494.4903366699217,-1647.6449313964833,-117.78114986801143,-117.54335501480124,847000
5.939442044839726e+36,1000.0,0.0,108.7278628311064,0.23323829571506904,-494.55304855346697,-1655.8621945800785,-118.4063956527711,-118.51333801269523,848000
6.567984138532521e+36,1000.0,0.0,110.7395612029826,0.6671228985868152,-494.2999822998048,-1687.1882998046863,-120.1107429504396,-120.19853234100334,849000
7.259065285908268e+36,1000.0,0.0,110.36815096120654,0.4086122098675515,-494.3469401855473,-1686.2082934570333,-119.81401050567624,-119.91491579055804,850000
8.018383197387423e+36,1000.0,0.0,109.82147496246736,1.1769361356706154,-494.27210647582984,-1682.8720668945298,-119.7282331237792,-119.72377244567866,851000
8.858698433714516e+36,1000.0,0.0,109.75670147200948,0.30907206673178367,-494.032356323242,-1678.116515136718,-119.16840583038336,-118.95702037048353,852000
9.78588056387103e+36,1000.0,0.0,107.95248281841975,1.1949254809467416,-494.27796331787124,-1667.0711871337867,-117.96543451690701,-117.93814882659917,853000
1.0810894703434019e+37,1000.0,0.0,105.93057508842153,0.7195314428063143,-494.22556939697245,-1677.9877509765622,-118.98299430084232,-118.8407983779907,854000
1.1942536596309797e+37,1000.0,0.0,108.83459351645668,0.3938415681747716,-494.34072808837874,-1678.782383056642,-118.8191209259034,-118.90813873291036,855000
1.3201781437099172e+37,1000.0,0.0,106.8179951313786,0.19172484140773893,-494.1232363891599,-1674.9883582763682,-118.73424244689951,-118.58861231231688,856000
1.4588544875063588e+37,1000.0,0.0,108.55239999585781,0.4998735716612667,-494.21990615844703,-1690.6527187499978,-119.19970230865476,-119.16815303802495,857000
1.6120770931647482e+37,1000.0,0.0,106.99922830181612,0.7974190975796134,-493.91807293701174,-1695.397085449217,-119.38029634094248,-119.4091981430054,858000
1.7826088006047439e+37,1000.0,0.0,108.21877689344814,0.2981141203243629,-494.08370504760734,-1713.3228546142607,-120.07291970062263,-120.41062678527848,859000
1.9713766467667733e+37,1000.0,0.0,110.05091575679806,0.13449639498213328,-494.03874108886714,-1720.996010986326,-120.73980832672123,-120.75229682922357,860000
2.179417475148326e+37,1000.0,0.0,108.05615583121846,0.48810814902084176,-494.2039271240234,-1742.4562863769513,-121.52985979461663,-121.71687318420405,861000
2.408236741137211e+37,642.5,387.0799013123776,66.372421462816,44.192669710623804,-494.0394220275866,-1717.4993682861314,-120.24718968963633,-120.24459218597431,862000
2.6602784492305954e+37,1000.0,0.0,109.98175010629636,0.31995921578627,-493.96918319702195,-1726.4749642333977,-120.35328903961198,-120.6350295104982,863000
2.9384716634557575e+37,1000.0,0.0,109.27300952218211,0.21847854989707655,-494.2014232177731,-1702.0389835205124,-119.21675518798826,-119.29406980133031,864000
3.244606798815693e+37,1000.0,0.0,108.05775746652515,0.11053151428496412,-494.043816101074,-1713.5311892089862,-119.76281565856937,-119.82137607574467,865000
3.5853814238741997e+37,1000.0,0.0,108.47111564932732,2.0808976222767286,-494.1840634765616,-1711.8883076171892,-119.58847421264664,-119.6392875976562,866000
3.9626317310327507e+37,1000.0,0.0,108.01808017240562,0.2781226706239967,-494.10360806274446,-1730.9723148193368,-120.19366142272962,-120.58173310852054,867000
